driverStandingsId,raceId,driverId,points,position,positionText,wins
51747,803,547,0.0,49,49,0
51746,803,683,0.0,46,46,0
51745,803,665,0.0,44,44,0
51744,803,682,0.0,39,39,0
51743,803,619,0.0,33,33,0
51742,803,647,0.0,72,72,0
51741,803,650,0.0,71,71,0
51740,803,578,7.64,5,5,0
51739,803,681,0.0,67,67,0
51737,803,456,0.0,62,62,0
51736,803,478,1.0,20,20,0
51735,803,663,0.0,27,27,0
51734,803,633,2.0,15,15,0
51733,803,626,4.0,12,12,0
51732,803,648,6.0,6,6,0
51731,803,680,0.0,60,60,0
51730,803,554,0.0,22,22,0
51729,803,632,0.0,58,58,0
51728,803,644,0.0,25,25,0
51727,803,429,2.0,14,14,0
51726,803,475,4.0,11,11,0
51725,803,519,0.0,90,90,0
51724,803,593,0.0,38,38,0
51723,803,678,0.0,88,88,0
51722,803,677,0.0,86,86,0
51721,803,529,0.0,48,48,0
51720,803,509,0.0,69,69,0
51719,803,556,0.0,78,78,0
51718,803,659,0.0,28,28,0
51717,803,612,0.0,37,37,0
51716,803,512,0.0,79,79,0
51715,803,520,0.0,57,57,0
51714,803,449,0.0,76,76,0
51713,803,597,0.0,73,73,0
51712,803,611,0.0,36,36,0
51711,803,676,0.0,56,56,0
51710,803,596,0.0,54,54,0
51709,803,592,0.0,52,52,0
51708,803,679,0.0,51,51,0
51707,803,518,1.5,18,18,0
51706,803,628,0.0,45,45,0
51705,803,675,0.0,43,43,0
51704,803,521,0.0,42,42,0
51703,803,656,0.0,40,40,0
51701,803,674,0.0,31,31,0
51699,803,528,0.0,26,26,0
51698,803,615,0.0,24,24,0
51696,803,526,1.5,19,19,0
51694,803,525,6.0,8,8,0
51693,803,657,8.0,4,4,1
51692,803,496,0.0,68,68,0
51691,803,577,0.0,65,65,0
51690,803,627,0.0,59,59,0
51689,803,672,0.0,63,63,0
51688,803,671,0.0,61,61,0
51686,803,670,4.14,10,10,0
51685,803,620,0.0,32,32,0
51684,803,640,0.0,29,29,0
51682,803,501,0.0,21,21,0
51681,803,625,2.0,16,16,0
51680,803,427,11.0,3,3,0
51679,803,498,14.64,2,2,1
51678,803,642,6.0,7,7,0
51677,803,579,28.14,1,1,3
51859,804,541,0.0,74,74,0
51858,804,805,0.0,88,88,0
51857,804,559,0.0,85,85,0
51856,804,513,0.0,78,78,0
51855,804,730,0.0,57,57,0
51854,804,702,0.0,55,55,0
51853,804,799,0.0,52,52,0
51852,804,613,0.0,49,49,0
51851,804,654,0.0,43,43,0
51850,804,653,0.0,37,37,0
51849,804,692,0.0,64,64,0
51848,804,691,0.0,61,61,0
51847,804,641,0.0,26,26,0
51846,804,690,0.0,92,92,0
51845,804,689,0.0,90,90,0
51844,804,688,0.0,87,87,0
51843,804,687,0.0,86,86,0
51842,804,581,0.0,84,84,0
51841,804,645,0.0,62,62,0
51840,804,686,0.0,81,81,0
51839,804,685,0.0,79,79,0
51838,804,684,0.0,70,70,0
51837,804,547,0.0,51,51,0
51836,804,683,0.0,48,48,0
51835,804,665,0.0,46,46,0
51834,804,682,0.0,41,41,0
51833,804,619,0.0,35,35,0
51832,804,647,0.0,76,76,0
51831,804,650,0.0,75,75,0
51830,804,578,10.64,4,4,0
51829,804,681,0.0,71,71,0
51828,804,651,0.0,68,68,0
51827,804,456,0.0,66,66,0
51826,804,478,1.0,21,21,0
51825,804,663,0.0,29,29,0
51824,804,633,2.0,16,16,0
51823,804,626,4.0,11,11,0
51822,804,648,10.0,5,5,0
51821,804,680,0.0,63,63,0
51820,804,554,0.0,23,23,0
51819,804,632,0.0,60,60,0
51818,804,644,2.0,14,14,0
51817,804,429,2.0,15,15,0
51816,804,475,4.0,12,12,0
51815,804,519,0.0,93,93,0
51814,804,593,0.0,40,40,0
51813,804,678,0.0,91,91,0
51812,804,677,0.0,89,89,0
51811,804,529,0.0,50,50,0
51810,804,509,0.0,73,73,0
51809,804,556,0.0,82,82,0
51808,804,659,0.0,30,30,0
51807,804,612,0.0,39,39,0
51806,804,512,0.0,83,83,0
51805,804,520,0.0,59,59,0
51804,804,449,0.0,80,80,0
51803,804,597,0.0,77,77,0
51802,804,611,0.0,38,38,0
51801,804,676,0.0,58,58,0
51800,804,596,0.0,56,56,0
51799,804,592,0.0,54,54,0
51798,804,679,0.0,53,53,0
51797,804,518,1.5,19,19,0
51796,804,628,0.0,47,47,0
51795,804,675,0.0,45,45,0
51794,804,521,0.0,44,44,0
51793,804,656,0.0,42,42,0
51791,804,674,0.0,33,33,0
51790,804,555,0.0,32,32,0
51789,804,528,0.0,27,27,0
51787,804,673,2.0,18,18,0
51786,804,526,1.5,20,20,0
51785,804,658,5.0,9,9,0
51784,804,525,6.0,8,8,0
51783,804,657,8.0,6,6,1
51782,804,496,0.0,72,72,0
51781,804,577,0.0,69,69,0
51780,804,627,0.0,28,28,0
51779,804,672,0.0,67,67,0
51778,804,671,0.0,65,65,0
51776,804,670,4.14,10,10,0
51775,804,620,0.0,34,34,0
51773,804,669,3.0,13,13,0
51772,804,501,0.0,22,22,0
51771,804,625,2.0,17,17,0
51769,804,498,17.64,2,2,1
52511,679,341,4.0,3,3,0
52509,679,345,9.0,1,1,1
51953,805,541,0.0,75,75,0
51952,805,805,0.0,89,89,0
51951,805,559,0.0,86,86,0
51950,805,513,0.0,79,79,0
51949,805,730,0.0,58,58,0
51948,805,702,0.0,56,56,0
51947,805,799,0.0,53,53,0
51946,805,613,0.0,50,50,0
51945,805,654,0.0,44,44,0
51944,805,653,0.0,38,38,0
51943,805,693,0.0,66,66,0
51942,805,692,0.0,64,64,0
51941,805,691,0.0,62,62,0
51940,805,641,0.0,27,27,0
51939,805,690,0.0,93,93,0
51938,805,689,0.0,91,91,0
51937,805,688,0.0,88,88,0
51936,805,687,0.0,87,87,0
51935,805,581,0.0,85,85,0
51934,805,645,0.0,63,63,0
51933,805,686,0.0,82,82,0
51932,805,685,0.0,80,80,0
51931,805,684,0.0,71,71,0
51930,805,547,0.0,52,52,0
51929,805,683,0.0,49,49,0
51928,805,665,0.0,47,47,0
51927,805,682,0.0,42,42,0
51926,805,619,0.0,36,36,0
51925,805,647,0.0,77,77,0
51924,805,650,0.0,76,76,0
51923,805,578,10.64,4,4,0
51922,805,681,0.0,72,72,0
51921,805,651,0.0,69,69,0
51920,805,456,0.0,67,67,0
51919,805,478,5.0,9,9,0
51918,805,663,0.0,24,24,0
51917,805,633,2.0,18,18,0
51916,805,626,4.0,12,12,0
51915,805,648,10.0,5,5,0
51914,805,680,0.0,31,31,0
51913,805,554,0.0,25,25,0
51912,805,632,0.0,61,61,0
51911,805,644,4.0,14,14,0
51910,805,429,2.0,17,17,0
51909,805,475,4.0,13,13,0
51908,805,519,0.0,94,94,0
51907,805,593,0.0,41,41,0
51906,805,678,0.0,92,92,0
51905,805,677,0.0,90,90,0
51904,805,529,0.0,51,51,0
51903,805,509,0.0,74,74,0
51902,805,556,0.0,83,83,0
51901,805,659,0.0,32,32,0
51900,805,612,0.0,40,40,0
51899,805,512,0.0,84,84,0
51898,805,520,0.0,60,60,0
51897,805,449,0.0,81,81,0
51896,805,597,0.0,78,78,0
51895,805,611,0.0,39,39,0
51894,805,676,0.0,59,59,0
51893,805,596,0.0,57,57,0
51892,805,592,0.0,55,55,0
51891,805,679,0.0,54,54,0
51890,805,518,1.5,21,21,0
51889,805,628,0.0,48,48,0
51888,805,675,0.0,46,46,0
51887,805,521,0.0,45,45,0
51886,805,656,0.0,43,43,0
51885,805,655,0.0,37,37,0
51884,805,674,0.0,35,35,0
52048,806,541,0.0,77,77,0
52047,806,805,0.0,90,90,0
52046,806,559,0.0,87,87,0
52045,806,513,0.0,81,81,0
52044,806,730,0.0,61,61,0
52043,806,702,0.0,59,59,0
52042,806,799,0.0,56,56,0
52041,806,613,0.0,53,53,0
52040,806,654,0.0,47,47,0
52039,806,653,0.0,41,41,0
52038,806,694,0.0,79,79,0
52037,806,693,0.0,27,27,0
52036,806,692,0.0,68,68,0
52035,806,691,0.0,66,66,0
52034,806,641,0.0,29,29,0
52033,806,690,0.0,94,94,0
52032,806,689,0.0,92,92,0
52031,806,688,0.0,89,89,0
52030,806,687,0.0,88,88,0
52029,806,581,0.0,30,30,0
52028,806,645,0.0,67,67,0
52027,806,686,0.0,84,84,0
52026,806,685,0.0,82,82,0
52025,806,684,0.0,73,73,0
52024,806,547,0.0,55,55,0
52023,806,683,0.0,52,52,0
52022,806,665,0.0,50,50,0
52021,806,682,0.0,45,45,0
52020,806,619,0.0,38,38,0
52019,806,647,0.0,65,65,0
52017,806,578,16.64,4,4,0
52016,806,681,0.0,74,74,0
52015,806,651,0.0,72,72,0
52014,806,456,0.0,70,70,0
52013,806,478,8.0,7,7,0
52012,806,663,0.0,25,25,0
52011,806,633,2.0,19,19,0
52010,806,626,4.0,12,12,0
52009,806,648,10.0,5,5,0
52008,806,680,0.0,33,33,0
52007,806,554,0.0,26,26,0
52006,806,632,0.0,64,64,0
52005,806,644,4.0,14,14,0
52004,806,429,2.0,18,18,0
52003,806,475,4.0,13,13,0
52002,806,519,0.0,95,95,0
52001,806,593,0.0,44,44,0
52000,806,678,0.0,93,93,0
51999,806,677,0.0,91,91,0
51998,806,529,0.0,54,54,0
51997,806,509,0.0,76,76,0
51996,806,556,0.0,85,85,0
51995,806,659,0.0,34,34,0
51994,806,612,0.0,43,43,0
51993,806,512,0.0,86,86,0
51992,806,520,0.0,63,63,0
51991,806,449,0.0,83,83,0
51990,806,597,0.0,80,80,0
51989,806,611,0.0,42,42,0
51988,806,676,0.0,62,62,0
51987,806,596,0.0,60,60,0
51986,806,592,0.0,58,58,0
51985,806,679,0.0,57,57,0
51984,806,518,1.5,22,22,0
51983,806,628,0.0,51,51,0
51982,806,675,0.0,49,49,0
51981,806,521,0.0,48,48,0
51980,806,656,0.0,46,46,0
51979,806,655,0.0,39,39,0
51977,806,555,0.0,36,36,0
51976,806,528,0.0,31,31,0
51975,806,615,0.0,28,28,0
51974,806,673,2.0,21,21,0
51973,806,526,1.5,23,23,0
51972,806,658,5.0,10,10,0
51971,806,525,6.0,9,9,0
51970,806,657,8.0,6,6,1
51969,806,496,0.0,75,75,0
51968,806,577,0.0,71,71,0
51967,806,627,0.0,32,32,0
51966,806,672,0.0,40,40,0
51965,806,671,0.0,69,69,0
51964,806,643,3.0,16,16,0
51963,806,670,4.14,11,11,0
51955,806,642,6.0,8,8,0
52145,807,638,0.0,68,68,0
52144,807,541,0.0,80,80,0
52143,807,805,0.0,92,92,0
52142,807,559,0.0,89,89,0
52141,807,513,0.0,83,83,0
52140,807,730,0.0,64,64,0
52139,807,702,0.0,62,62,0
52138,807,799,0.0,59,59,0
52137,807,613,0.0,56,56,0
52136,807,654,0.0,50,50,0
52135,807,653,0.0,44,44,0
52134,807,580,0.0,31,31,0
52133,807,694,0.0,81,81,0
52132,807,693,0.0,29,29,0
52131,807,692,0.0,72,72,0
52130,807,691,0.0,69,69,0
52129,807,641,0.0,32,32,0
52128,807,690,0.0,96,96,0
52127,807,689,0.0,94,94,0
52126,807,688,0.0,91,91,0
52125,807,687,0.0,90,90,0
52124,807,581,0.0,34,34,0
52123,807,645,0.0,70,70,0
52122,807,686,0.0,86,86,0
52121,807,685,0.0,84,84,0
52120,807,684,0.0,76,76,0
52119,807,547,0.0,58,58,0
52118,807,683,0.0,55,55,0
52117,807,665,0.0,53,53,0
52116,807,682,0.0,48,48,0
52115,807,619,0.0,41,41,0
52114,807,647,1.0,25,25,0
52113,807,650,0.0,71,71,0
52112,807,578,24.64,3,3,1
52111,807,681,0.0,77,77,0
52110,807,651,0.0,75,75,0
52109,807,456,0.0,74,74,0
52108,807,478,8.0,7,7,0
52107,807,663,0.0,27,27,0
52106,807,633,2.0,20,20,0
52105,807,626,4.0,14,14,0
52104,807,648,12.0,5,5,0
52103,807,680,0.0,37,37,0
52102,807,554,0.0,28,28,0
52101,807,632,0.0,67,67,0
52100,807,644,4.0,16,16,0
52099,807,429,2.0,19,19,0
52098,807,475,4.0,15,15,0
52097,807,519,0.0,97,97,0
52096,807,593,0.0,47,47,0
52095,807,678,0.0,95,95,0
52094,807,677,0.0,93,93,0
52093,807,529,0.0,57,57,0
52092,807,509,0.0,79,79,0
52091,807,556,0.0,87,87,0
52090,807,659,0.0,38,38,0
52089,807,612,0.0,46,46,0
52088,807,512,0.0,88,88,0
52087,807,520,0.0,66,66,0
52086,807,449,0.0,85,85,0
52085,807,597,0.0,82,82,0
52084,807,611,0.0,45,45,0
52083,807,676,0.0,65,65,0
52082,807,596,0.0,63,63,0
52081,807,592,0.0,61,61,0
52080,807,679,0.0,60,60,0
52079,807,518,1.5,23,23,0
52078,807,628,0.0,54,54,0
52077,807,675,0.0,52,52,0
52076,807,521,0.0,51,51,0
52074,807,655,0.0,42,42,0
52073,807,674,0.0,40,40,0
52072,807,555,0.0,39,39,0
52070,807,615,0.0,30,30,0
52069,807,673,2.0,22,22,0
52067,807,658,5.0,12,12,0
52066,807,525,6.0,10,10,0
52065,807,657,8.0,6,6,1
52064,807,496,0.0,78,78,0
52062,807,627,0.0,33,33,0
52060,807,671,0.0,73,73,0
52059,807,643,6.0,11,11,0
52058,807,670,4.14,13,13,0
52057,807,620,2.0,18,18,0
52056,807,640,0.0,36,36,0
52054,807,501,0.0,26,26,0
52052,807,427,17.0,4,4,0
52051,807,498,25.14,2,2,1
52050,807,642,6.0,8,8,0
44739,808,501,0.0,7,7,0
44738,808,698,0.0,17,17,0
44737,808,649,0.0,16,16,0
44736,808,496,0.0,15,15,0
44735,808,642,0.0,14,14,0
44734,808,697,0.0,13,13,0
44733,808,579,0.0,12,12,0
44732,808,626,0.0,11,11,0
44731,808,689,0.0,10,10,0
44730,808,696,0.0,9,9,0
44729,808,427,0.0,8,8,0
44728,808,554,0.0,6,6,0
44727,808,695,2.0,5,5,0
44726,808,578,3.0,4,4,0
44725,808,498,4.0,3,3,0
44724,808,633,6.0,2,2,0
44723,808,647,9.0,1,1,1
44793,809,797,0.0,46,46,0
44792,809,804,0.0,36,36,0
44791,809,630,0.0,33,33,0
44790,809,513,0.0,16,16,0
44789,809,501,0.0,17,17,0
44788,809,612,0.0,32,32,0
44787,809,512,0.0,45,45,0
44786,809,702,0.0,27,27,0
44785,809,655,0.0,54,54,0
44784,809,521,0.0,21,21,0
44783,809,520,0.0,22,22,0
44782,809,528,0.0,53,53,0
44781,809,593,0.0,52,52,0
44780,809,555,1.5,11,11,0
44779,809,518,2.0,7,7,0
44778,809,659,0.0,51,51,0
44777,809,559,0.0,50,50,0
44776,809,673,0.0,49,49,0
44775,809,628,0.0,48,48,0
44774,809,677,0.0,47,47,0
44773,809,613,0.0,44,44,0
44772,809,654,0.0,35,35,0
44771,809,449,0.0,34,34,0
44770,809,701,0.0,31,31,0
44769,809,525,0.0,30,30,0
44768,809,675,0.0,29,29,0
44767,809,700,0.0,28,28,0
44766,809,699,0.0,26,26,0
44765,809,653,0.0,25,25,0
44764,809,529,0.0,23,23,0
44763,809,679,0.0,20,20,0
44762,809,509,0.0,15,15,0
44761,809,556,0.0,14,14,0
44760,809,658,2.0,10,10,0
44759,809,615,1.5,12,12,0
44758,809,611,2.0,8,8,0
44757,809,656,6.0,3,3,0
44756,809,657,9.0,2,2,1
44755,809,698,0.0,43,43,0
44754,809,649,0.0,42,42,0
44753,809,496,0.0,41,41,0
44752,809,642,0.0,40,40,0
44751,809,697,0.0,39,39,0
44750,809,579,0.0,38,38,0
44749,809,626,0.0,37,37,0
44748,809,689,0.0,24,24,0
44747,809,696,0.0,19,19,0
44746,809,427,0.0,18,18,0
44745,809,554,0.0,13,13,0
44744,809,695,2.0,9,9,0
44743,809,578,3.0,6,6,0
44742,809,498,4.0,5,5,0
44741,809,633,6.0,4,4,0
44740,809,647,9.0,1,1,1
44857,810,797,0.0,55,55,0
44856,810,804,0.0,42,42,0
44855,810,630,0.0,39,39,0
44854,810,513,0.0,21,21,0
44853,810,651,0.0,56,56,0
44852,810,456,0.0,52,52,0
44851,810,663,0.0,51,51,0
44850,810,643,0.0,49,49,0
44849,810,660,0.0,46,46,0
44848,810,501,0.0,20,20,0
44847,810,664,0.0,45,45,0
44846,810,475,0.0,30,30,0
44845,810,581,0.0,24,24,0
44844,810,627,0.0,22,22,0
44843,810,640,2.0,11,11,0
44842,810,612,0.0,38,38,0
44841,810,512,0.0,54,54,0
44840,810,702,0.0,33,33,0
44839,810,655,0.0,64,64,0
44838,810,521,0.0,26,26,0
44837,810,520,0.0,27,27,0
44836,810,528,0.0,63,63,0
44835,810,593,0.0,62,62,0
44834,810,555,1.5,14,14,0
44833,810,518,2.0,9,9,0
44832,810,659,0.0,61,61,0
44831,810,559,0.0,60,60,0
44830,810,673,0.0,59,59,0
44829,810,628,0.0,58,58,0
44828,810,677,0.0,57,57,0
44827,810,613,0.0,53,53,0
44826,810,654,0.0,41,41,0
44825,810,449,0.0,40,40,0
44824,810,701,0.0,37,37,0
44823,810,525,0.0,36,36,0
44822,810,675,0.0,35,35,0
44821,810,700,0.0,34,34,0
44820,810,699,0.0,32,32,0
44819,810,653,0.0,31,31,0
44818,810,529,0.0,28,28,0
44817,810,679,0.0,25,25,0
44816,810,509,0.0,19,19,0
44815,810,556,0.0,18,18,0
44814,810,658,2.0,13,13,0
44813,810,615,1.5,15,15,0
44812,810,611,2.0,10,10,0
44811,810,656,6.0,5,5,0
44810,810,657,9.0,2,2,1
44809,810,698,0.0,50,50,0
44808,810,649,0.0,48,48,0
44807,810,496,0.0,47,47,0
44806,810,642,6.0,4,4,0
44805,810,697,2.0,8,8,0
44804,810,579,0.0,44,44,0
44803,810,626,0.0,43,43,0
44802,810,689,0.0,29,29,0
44801,810,696,0.0,23,23,0
44800,810,427,0.0,16,16,0
44799,810,554,0.0,17,17,0
44798,810,695,2.0,12,12,0
44797,810,578,6.0,7,7,0
44796,810,498,6.0,6,6,0
44795,810,633,7.0,3,3,0
44794,810,647,17.0,1,1,2
44927,811,797,0.0,61,61,0
44926,811,804,0.0,46,46,0
44925,811,630,0.0,43,43,0
44924,811,513,0.0,23,23,0
44923,811,703,0.0,63,63,0
44922,811,681,0.0,60,60,0
44921,811,429,0.0,36,36,0
44920,811,632,0.0,34,34,0
44919,811,693,0.0,32,32,0
44918,811,670,4.0,9,9,0
44917,811,651,0.0,51,51,0
44916,811,456,0.0,57,57,0
44915,811,663,0.0,56,56,0
44914,811,643,0.0,54,54,0
44913,811,660,0.0,50,50,0
44912,811,501,0.0,20,20,0
44911,811,664,0.0,49,49,0
44910,811,475,0.0,31,31,0
44909,811,581,0.0,24,24,0
44908,811,627,0.0,21,21,0
44907,811,640,5.0,8,8,0
44906,811,612,0.0,42,42,0
44905,811,512,0.0,59,59,0
44904,811,702,0.0,37,37,0
44903,811,655,0.0,70,70,0
44902,811,521,0.0,27,27,0
44901,811,520,0.0,28,28,0
44900,811,528,0.0,69,69,0
44899,811,593,0.0,68,68,0
44898,811,555,1.5,16,16,0
44897,811,518,2.0,11,11,0
44896,811,659,0.0,67,67,0
44895,811,559,0.0,66,66,0
44894,811,673,0.0,65,65,0
44893,811,628,0.0,64,64,0
44892,811,677,0.0,62,62,0
44891,811,613,0.0,58,58,0
44890,811,654,0.0,45,45,0
44889,811,449,0.0,44,44,0
44888,811,701,0.0,41,41,0
44887,811,525,0.0,40,40,0
44886,811,675,0.0,39,39,0
44885,811,700,0.0,38,38,0
44884,811,699,0.0,35,35,0
44883,811,653,0.0,33,33,0
44882,811,529,0.0,29,29,0
44881,811,679,0.0,26,26,0
44880,811,509,0.0,22,22,0
44879,811,556,0.0,19,19,0
44878,811,658,2.0,15,15,0
44877,811,615,1.5,17,17,0
44876,811,611,2.0,12,12,0
44875,811,656,6.0,6,6,0
44874,811,657,9.0,3,3,1
44873,811,698,0.0,55,55,0
44872,811,649,0.0,53,53,0
44871,811,496,0.0,52,52,0
44870,811,642,6.0,5,5,0
44869,811,697,2.0,10,10,0
44868,811,579,0.0,48,48,0
44867,811,626,0.0,47,47,0
44866,811,689,0.0,30,30,0
44865,811,696,0.0,25,25,0
44864,811,427,2.0,13,13,0
44863,811,554,0.0,18,18,0
44862,811,695,2.0,14,14,0
44861,811,578,6.0,7,7,0
44860,811,498,7.0,4,4,0
44859,811,633,13.0,2,2,0
44858,811,647,25.0,1,1,3
44998,812,625,0.0,64,64,0
44997,812,669,0.0,61,61,0
44996,812,589,0.0,45,45,0
44995,812,704,0.0,44,44,0
44994,812,619,0.0,36,36,0
44993,812,703,0.0,68,68,0
44992,812,681,0.0,65,65,0
44991,812,429,0.0,38,38,0
44990,812,632,0.0,35,35,0
44989,812,693,0.0,33,33,0
44988,812,670,4.0,10,10,0
44987,812,651,0.0,54,54,0
44986,812,456,0.0,60,60,0
44985,812,663,0.0,59,59,0
44984,812,643,0.0,56,56,0
44983,812,660,0.0,39,39,0
44982,812,501,0.0,21,21,0
44981,812,664,0.0,53,53,0
44980,812,475,0.0,28,28,0
44979,812,581,0.0,25,25,0
44978,812,627,0.0,22,22,0
44977,812,640,5.0,9,9,0
44976,812,612,0.0,47,47,0
44975,812,512,0.0,63,63,0
44974,812,702,0.0,40,40,0
44973,812,655,0.0,75,75,0
44972,812,521,0.0,29,29,0
44971,812,520,0.0,30,30,0
44970,812,528,0.0,74,74,0
44969,812,593,0.0,73,73,0
44968,812,555,1.5,17,17,0
44967,812,518,2.0,12,12,0
44966,812,659,0.0,72,72,0
44965,812,559,0.0,71,71,0
44964,812,673,0.0,70,70,0
44963,812,628,0.0,69,69,0
44962,812,677,0.0,67,67,0
44961,812,613,0.0,62,62,0
44960,812,654,0.0,50,50,0
44959,812,449,0.0,49,49,0
44958,812,701,0.0,46,46,0
44957,812,525,0.0,43,43,0
44956,812,675,0.0,42,42,0
44955,812,700,0.0,41,41,0
44954,812,699,0.0,37,37,0
44953,812,653,0.0,34,34,0
44952,812,529,0.0,31,31,0
44951,812,679,0.0,27,27,0
44950,812,509,0.0,23,23,0
44949,812,556,0.0,20,20,0
44948,812,658,2.0,16,16,0
44947,812,615,1.5,18,18,0
44946,812,611,2.0,13,13,0
44945,812,656,6.0,8,8,0
44944,812,657,9.0,5,5,1
44943,812,698,0.0,58,58,0
44942,812,649,0.0,57,57,0
44941,812,496,0.0,55,55,0
44940,812,642,8.0,6,6,0
44939,812,697,2.0,11,11,0
44938,812,579,7.0,7,7,0
44937,812,626,0.0,52,52,0
44936,812,689,0.0,32,32,0
44935,812,696,0.0,26,26,0
44934,812,427,2.0,14,14,0
44933,812,554,0.0,19,19,0
44932,812,695,2.0,15,15,0
44931,812,578,14.0,2,2,1
44930,812,498,11.0,4,4,0
44929,812,633,13.0,3,3,0
44928,812,647,28.0,1,1,3
45080,813,705,0.0,80,80,0
45079,813,708,0.0,78,78,0
45078,813,707,0.0,76,76,0
45077,813,486,0.0,64,64,0
45076,813,666,0.0,58,58,0
45075,813,706,0.0,57,57,0
45074,813,687,0.0,36,36,0
45073,813,625,0.0,68,68,0
45072,813,669,0.0,24,24,0
45071,813,589,0.0,48,48,0
45070,813,704,0.0,47,47,0
45069,813,619,0.0,39,39,0
45068,813,703,0.0,72,72,0
45067,813,681,0.0,69,69,0
45066,813,429,0.0,41,41,0
45065,813,632,0.0,38,38,0
45064,813,693,0.0,35,35,0
45063,813,670,4.0,10,10,0
45062,813,651,0.0,59,59,0
45061,813,456,0.0,65,65,0
45060,813,663,0.0,27,27,0
45059,813,643,0.0,61,61,0
45058,813,660,0.0,42,42,0
45057,813,501,0.0,21,21,0
45056,813,664,0.0,56,56,0
45055,813,475,0.0,31,31,0
45054,813,581,0.0,26,26,0
45053,813,627,0.0,22,22,0
45052,813,640,5.0,9,9,0
45051,813,612,0.0,50,50,0
45050,813,512,0.0,67,67,0
45049,813,702,0.0,43,43,0
45048,813,655,0.0,82,82,0
45047,813,521,0.0,32,32,0
45046,813,520,0.0,33,33,0
45045,813,528,0.0,81,81,0
45044,813,593,0.0,79,79,0
45043,813,555,1.5,17,17,0
45042,813,518,2.0,12,12,0
45041,813,659,0.0,77,77,0
45040,813,559,0.0,75,75,0
45039,813,673,0.0,74,74,0
45038,813,628,0.0,73,73,0
45037,813,677,0.0,71,71,0
45036,813,613,0.0,66,66,0
45035,813,654,0.0,53,53,0
45034,813,449,0.0,52,52,0
45033,813,701,0.0,49,49,0
45032,813,525,0.0,46,46,0
45031,813,675,0.0,45,45,0
45030,813,700,0.0,44,44,0
45029,813,699,0.0,40,40,0
45028,813,653,0.0,37,37,0
45027,813,529,0.0,34,34,0
45026,813,679,0.0,29,29,0
45025,813,509,0.0,23,23,0
45024,813,556,0.0,20,20,0
45023,813,658,2.0,16,16,0
45022,813,615,1.5,18,18,0
45021,813,611,2.0,13,13,0
45020,813,656,6.0,8,8,0
45019,813,657,9.0,7,7,1
45018,813,698,0.0,63,63,0
45017,813,649,0.0,62,62,0
45016,813,496,0.0,60,60,0
45015,813,642,12.0,6,6,0
45014,813,697,2.0,11,11,0
45013,813,579,13.0,5,5,0
45012,813,626,0.0,55,55,0
45011,813,689,0.0,30,30,0
45010,813,696,0.0,28,28,0
45009,813,427,2.0,14,14,0
45008,813,554,0.0,19,19,0
45007,813,695,2.0,15,15,0
45006,813,578,16.0,2,2,1
45005,813,498,13.5,3,3,0
45004,813,633,13.0,4,4,0
45003,813,647,33.5,1,1,4
45182,814,797,0.0,77,77,0
45181,814,804,0.0,62,62,0
45180,814,630,0.0,58,58,0
45179,814,513,0.0,26,26,0
45178,814,718,0.0,98,98,0
45177,814,717,0.0,97,97,0
45176,814,716,0.0,96,96,0
45175,814,715,0.0,94,94,0
45174,814,714,0.0,93,93,0
45173,814,713,0.0,91,91,0
45172,814,712,0.0,86,86,0
45171,814,711,0.0,84,84,0
45170,814,431,0.0,79,79,0
45169,814,455,0.0,59,59,0
45168,814,709,0.0,56,56,0
45167,814,710,0.0,53,53,0
45166,814,692,0.0,47,47,0
45165,814,690,0.0,43,43,0
45164,814,478,0.0,36,36,0
45163,814,680,0.0,27,27,0
45162,814,705,0.0,90,90,0
45161,814,708,0.0,88,88,0
45160,814,707,0.0,85,85,0
45159,814,486,0.0,71,71,0
45158,814,666,0.0,65,65,0
45157,814,706,0.0,64,64,0
45156,814,687,0.0,38,38,0
45155,814,625,0.0,75,75,0
45154,814,669,0.0,25,25,0
45153,814,589,0.0,54,54,0
45152,814,704,0.0,52,52,0
45151,814,619,0.0,41,41,0
45150,814,703,0.0,80,80,0
45149,814,681,0.0,76,76,0
45148,814,429,0.0,44,44,0
45147,814,632,0.0,40,40,0
45146,814,693,0.0,37,37,0
45145,814,670,4.0,11,11,0
45144,814,651,0.0,66,66,0
45143,814,456,0.0,72,72,0
45142,814,663,0.0,29,29,0
45141,814,643,0.0,68,68,0
45140,814,660,0.0,45,45,0
45139,814,501,0.0,22,22,0
45138,814,664,0.0,49,49,0
45137,814,475,0.0,19,19,0
45136,814,581,0.0,28,28,0
45135,814,627,0.0,23,23,0
45134,814,640,7.0,8,8,0
45133,814,612,0.0,57,57,0
45132,814,512,0.0,74,74,0
45131,814,702,0.0,46,46,0
45130,814,655,0.0,95,95,0
45129,814,521,0.0,33,33,0
45128,814,520,0.0,34,34,0
45127,814,528,0.0,92,92,0
45126,814,593,0.0,89,89,0
45125,814,555,1.5,17,17,0
45124,814,518,2.0,12,12,0
45123,814,659,0.0,87,87,0
45122,814,559,0.0,83,83,0
45121,814,673,0.0,82,82,0
45120,814,628,0.0,81,81,0
45119,814,677,0.0,78,78,0
45118,814,613,0.0,73,73,0
45117,814,654,0.0,61,61,0
45116,814,449,0.0,60,60,0
45115,814,701,0.0,55,55,0
45114,814,525,0.0,51,51,0
45113,814,675,0.0,50,50,0
45112,814,700,0.0,48,48,0
